data.hora;data;tcle;cidade;uf;idade;sexo;raca;escolaridade;renda;rendafam;estcivil;filho_dep;qtd_filho_dep;plano;data_plano;plano_covid;preco_plano;pgt_plano;quarentena;teste_cov;result_teste_cov;contat_cov;morte_cov;equip_defensiv;gasto_equip_defensiv
06/05/2020 11:54;05/06/2020;Sim;Brasília;DF;61;Feminino;Pardo;;19000;;Solteiro;Não possuo filhos ou dependentes.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;3700;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;400
06/05/2020 11:55;05/06/2020;Sim;Urutaí ;GO;30;Feminino;Branco;;3000;;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;400;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;90
06/05/2020 11:57;05/06/2020;Sim;Recife;PE;59;Feminino;Branco;;9000;;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1200;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;30
06/05/2020 12:01;05/06/2020;Sim;Bela Vista de Goiás;GO;29;Masculino;Branco;;1400;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;220;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;450
06/05/2020 12:01;05/06/2020;Sim;Cruz das Almas;BA;40;Masculino;Pardo;;3500;;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;390
06/05/2020 12:01;05/06/2020;Sim;Manaus;AM;39;Feminino;Branco;;6000;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;;0;Não;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;60
06/05/2020 12:01;05/06/2020;Sim;Manaus;AM;36;Feminino;Branco;;600;;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
06/05/2020 12:02;05/06/2020;Sim;Jaru ;RO;16;Masculino;Pardo;;4500;;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;250;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;70
06/05/2020 12:03;05/06/2020;Sim;Várzea Grande;MT;31;Feminino;Branco;;3700;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde DURANTE A PANDEMIA.;Não;60;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;150
06/05/2020 12:03;05/06/2020;Sim;Brasília;DF;20;Masculino;Branco;;1000;;Solteiro;Não possuo filhos ou dependentes.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;1;Negativo;;;Não;0
06/05/2020 12:04;05/06/2020;Sim;Jaru;RO;29;Feminino;Branco;;8000;;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;;;Não;0
06/05/2020 12:08;05/06/2020;Sim;Jaru ;RO;16;Feminino;Pardo;;2099;;Solteiro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;0
06/05/2020 12:08;05/06/2020;Sim;Anápolis ;GO;29;Feminino;Branco;;6000;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;248;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;235
06/05/2020 12:09;05/06/2020;Sim;São Paulo ;SP;32;Masculino;Branco;;5000;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;400;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;80
06/05/2020 12:10;05/06/2020;Sim;Brasília;DF;63;Feminino;Pardo;;16000;;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1500;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;500
06/05/2020 12:10;05/06/2020;Sim;Jaru;RO;16;Feminino;Pardo;;0;;Outro;Não possuo filhos ou dependentes.;5;Não;Não tenho plano de saúde;Não;;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
06/05/2020 12:11;05/06/2020;Sim;Brasília;DF;42;Feminino;Pardo;;18000;;Outro;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;300
06/05/2020 12:13;05/06/2020;Sim;Goiânia ;GO;27;Feminino;Branco;;43000;;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;;;Sim;50
06/05/2020 12:13;05/06/2020;Sim;Cuiabá;MT;43;Masculino;Pardo;;30000;;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;830;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;;;Sim;1000
06/05/2020 12:14;05/06/2020;Sim;Brasília;DF;43;Feminino;Branco;;20000;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;;;Sim;700
06/05/2020 12:14;05/06/2020;Sim;Várzea Grande;MT;34;Feminino;Branco;;1800;;Casado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;150
06/05/2020 12:14;05/06/2020;Sim;Brasília;DF;31;Masculino;Branco;;6500;;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;;;Sim;240
06/05/2020 12:15;05/06/2020;Sim;Porto Alegre;RS;37;Feminino;Pardo;;10500;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;565;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;400
06/05/2020 12:15;05/06/2020;Sim;Cruz das Almas;BA;26;Feminino;Pardo;;600;;Solteiro;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;80
06/05/2020 12:16;05/06/2020;Sim;Cruz das Almas;BA;25;Feminino;Preto;;370;;Solteiro;Não possuo filhos ou dependentes.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;40
06/05/2020 12:16;05/06/2020;Sim;Brasília;DF;35;Feminino;Amarelo;;9000;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;300;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;;;Sim;200
06/05/2020 12:16;05/06/2020;Sim;Silvânia;GO;28;Feminino;Branco;;2000;;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;130;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;60
06/05/2020 12:20;05/06/2020;Sim;Cuiabá ;MT;30;Masculino;Pardo;;16000;;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;100
06/05/2020 12:21;05/06/2020;Sim;Ji-Paraná;RO;22;Feminino;Pardo;;600;;Solteiro;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
06/05/2020 12:21;05/06/2020;Sim;Brasília;DF;72;Masculino;Branco;;18000;;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1500;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;70
06/05/2020 12:21;05/06/2020;Sim;Várzea Grande;MT;24;Feminino;Pardo;Ensino Superior;1500;;Casado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;50
06/05/2020 12:22;05/06/2020;Sim;Anápolis ;GO;36;Feminino;Branco;;10500;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;217;Não;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;100
06/05/2020 12:22;05/06/2020;Sim;Recife;PE;52;Feminino;Branco;;6500;;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;500
06/05/2020 12:23;05/06/2020;Sim;Goiânia ;GO;27;Masculino;Branco;;9000;;Solteiro;Não possuo filhos ou dependentes.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;290;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;50
06/05/2020 12:24;05/06/2020;Sim;Brasília;DF;27;Feminino;Pardo;Ensino Superior;1017;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
06/05/2020 12:24;05/06/2020;Sim;Curitiba;PR;37;Masculino;Branco;Ensino Médio;1900;;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
06/05/2020 12:25;05/06/2020;Sim;Goiânia;GO;25;Feminino;Branco;Ensino Médio;2500;;Solteiro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;60
06/05/2020 12:25;05/06/2020;Sim;Urutaí ;GO;22;Masculino;Pardo;Ensino Superior;650;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Não fiz nada, levei vida normal;Não;Não fiz o teste.;;;Sim;60
06/05/2020 12:25;05/06/2020;Sim;Nova Iguaçu;RJ;40;Masculino;Branco;Ensino Superior;5500;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;400
06/05/2020 12:25;05/06/2020;Sim;Salvador;BA;23;Feminino;Preto;Ensino Superior;1500;;Solteiro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
06/05/2020 12:26;05/06/2020;Sim;Goiânia;GO;20;Feminino;Pardo;Ensino Superior;1100;;Solteiro;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;50
06/05/2020 12:26;05/06/2020;Sim;Anápolis ;GO;33;Feminino;Amarelo;Ensino Superior;2900;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;170;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Sim;Negativo;;;Sim;100
06/05/2020 12:27;05/06/2020;Sim;Goiânia;GO;35;Feminino;Pardo;Pós-Graduação;10000;;Solteiro;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;312;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;100
06/05/2020 12:27;05/06/2020;Sim;Curitiba ;PR;60;Masculino;Branco;Pós-Graduação;8000;;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;700;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;200
06/05/2020 12:29;05/06/2020;Sim;Goiânia;GO;53;Masculino;Branco;Pós-Graduação;14000;;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;575;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;20
06/05/2020 12:30;05/06/2020;Sim;Brasília;DF;30;Feminino;Branco;Ensino Superior;2300;;Solteiro;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
06/05/2020 12:31;05/06/2020;Sim;Americana ;SP;29;Masculino;Branco;Pós-Graduação;11000;;Solteiro;Não possuo filhos ou dependentes.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;0;Não;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;150
06/05/2020 12:31;05/06/2020;Sim;Goiânia ;GO;41;Masculino;Branco;Pós-Graduação;11000;;Solteiro;Não, meus filhos ou dependentes NÃO moram comigo.;1;Sim;Você contratou o plano de saúde DURANTE A PANDEMIA.;Sim;470;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;150
06/05/2020 12:32;05/06/2020;Sim;Bela Vista de Goiás;GO;35;Feminino;Pardo;Pós-Graduação;10000;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;300;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;;;Sim;1000
06/05/2020 12:33;05/06/2020;Sim;Brasília;DF;29;Feminino;Branco;Ensino Superior;1500;;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;574;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;200
06/05/2020 12:33;05/06/2020;Sim;São Paulo ;SP;27;Feminino;Branco;Ensino Superior;6000;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;800;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;500
06/05/2020 12:36;05/06/2020;Sim;Goiânia;GO;43;Masculino;Pardo;Pós-Graduação;9000;;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;400;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;30
06/05/2020 12:39;05/06/2020;Sim;São João del Rei;MG;62;Masculino;Branco;Ensino Fundamental;1400;;Casado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;30
06/05/2020 12:39;05/06/2020;Sim;Manaus;AM;26;Masculino;Branco;Ensino Superior;10000;;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;200;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;100
06/05/2020 12:39;05/06/2020;Sim;Goiânia;GO;28;Masculino;Pardo;Ensino Superior;2000;;Solteiro;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;50
06/05/2020 12:39;05/06/2020;Sim;Cuiabá;MT;41;Masculino;Preto;Pós-Graduação;15000;;Casado;Sim, filhos ou dependentes moram comigo.;6;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;800;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;50
06/05/2020 12:40;05/06/2020;Sim;Goiânia;GO;48;Masculino;Branco;Pós-Graduação;20000;;Divorciado / Separado / desquitado;Não, meus filhos ou dependentes NÃO moram comigo.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;450;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;80
06/05/2020 12:41;05/06/2020;Sim;Paudalho;PE;34;Feminino;Pardo;Pós-Graduação;7000;;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;200
06/05/2020 12:42;05/06/2020;Sim;Recife;PE;73;Feminino;Branco;Ensino Médio;1000;;Viuvo;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1000;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;100
06/05/2020 12:43;05/06/2020;Sim;Goiânia ;GO;25;Feminino;Branco;Ensino Médio;600;;Solteiro;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;65
06/05/2020 12:43;05/06/2020;Sim;Goiânia;GO;33;Feminino;Pardo;Ensino Superior;3000;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;380;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;300
06/05/2020 12:43;05/06/2020;Sim;Jaru ;RO;16;Feminino;Pardo;Ensino Fundamental;1080;;Solteiro;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;39
06/05/2020 12:46;05/06/2020;Sim;Silvânia;GO;40;Feminino;Branco;Ensino Superior;1300;;Solteiro;Não, meus filhos ou dependentes NÃO moram comigo.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;100;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;50
06/05/2020 12:47;05/06/2020;Sim;Brasília;DF;47;Masculino;Branco;Pós-Graduação;20000;;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1800;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;100
06/05/2020 12:47;05/06/2020;Sim;Cuiabá ;MT;35;Masculino;Preto;Pós-Graduação;7000;;Solteiro;Não, meus filhos ou dependentes NÃO moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;;;Sim;50
06/05/2020 12:48;05/06/2020;Sim;Jaru ;RO;15;Feminino;Branco;Ensino Médio;1000;;Solteiro;Não possuo filhos ou dependentes.;5;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
